Run_ID,sh,dr,rr,T_chu,kb,v,T_IN,Medium_Type,Tf,WZ,LSX,LSY,SLHD,kx,df,lxts,gdk,gdts,Time,HCLM,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,81,30.94734378,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,82,30.87838398,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,83,30.80961434,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,84,30.74103487,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,85,30.67264557,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,86,30.60444643,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,87,30.53643746,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,88,30.46861866,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,89,30.40099002,
1,131.7961183,3.296513041,290.6122621,18.65824215,0.402103454,0.663455471,30.07944506,0,0,0,0,0,0,0.1,0,0,0,0,90,30.33354335,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,0,0,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,1,98.763774,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,2,74.14547369,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,3,70.69160013,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,4,68.40362031,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,5,66.89769053,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,6,65.7257171,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,7,64.86064507,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,8,63.99557305,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,9,63.35294231,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,10,62.88125823,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,11,62.40957415,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,12,61.93789006,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,13,61.46620598,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,14,60.9945219,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,15,60.64223562,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,16,60.33766813,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,17,60.03310063,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,18,59.72853314,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,19,59.42396565,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,20,59.11939815,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,21,58.90677069,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,22,58.70868107,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,23,58.51059144,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,24,58.31250182,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,25,58.1144122,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,26,57.91632258,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,27,57.71823296,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,28,57.52014334,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,29,57.32205372,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,30,57.16855964,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,31,57.02211715,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,32,56.87567466,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,33,56.72923217,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,34,56.58278968,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,35,56.43634719,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,36,56.2899047,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,37,56.14346221,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,38,55.99701972,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,39,55.87448704,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,40,55.75573505,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,41,55.63698306,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,42,55.51823108,
